SKU,平台SKU,识别码,中文名称,英文名称,分类ID,组合SKU主图URL,包含的商品SKU,数量,长(cm),宽(cm),高(cm),来源url（超始值为：http://）,备注,英文报关名,中文报关名,申报重量(g),申报金额(USD),危险运输品,材质,用途,海关编码,销售方式,创建时间
CC-F150Pro+K100,CC-F150Pro+K100,,扁线CC-F150Pro+挂扣（K100）套装,Flat wire CC-F150Pro buckle (K100) set,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743916312307/0/20240802152853/7c30261a8a323c942ef8b5b094954e24.jpg,6933910404016,1,0,0,0,,,USB Cable,数据线,25,1.5,0,,,8544422900,售卖品,2024-08-02 15:28:53
CC-F150Pro+K100,CC-F150Pro+K100,,扁线CC-F150Pro+挂扣（K100）套装,Flat wire CC-F150Pro buckle (K100) set,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743916312307/0/20240802152853/7c30261a8a323c942ef8b5b094954e24.jpg,6933910408465,1,0,0,0,,,USB Cable,数据线,25,1.5,0,,,8544422900,售卖品,2024-08-02 15:28:53
6933910406768+f85pro,6933910406768+f85pro,,佳翼双接口双M.2硬盘盒 型号：斑马双盘Zebra-2M2 + F85PRO,,1128549,,6933910404009,1,0,0,0,,,,,0,0,0,,,8473309000,售卖品,2024-07-17 11:01:06
6933910406768+f85pro,6933910406768+f85pro,,佳翼双接口双M.2硬盘盒 型号：斑马双盘Zebra-2M2 + F85PRO,,1128549,,6933910406768,1,0,0,0,,,,,0,0,0,,,8473309000,售卖品,2024-07-17 11:01:06
6933910404405*15,6933910404405*15,,佳翼 导热凝胶  超导8100  15个装,,1128549,,6933910404405,15,0,0,0,,,silicone thermal paste,散热硅脂,600,10,0,,,3824999999,售卖品,2024-07-10 09:16:04
JYAMD124P1SRFANPro,JYAMD124P1SRFANPro,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887228117/0/20240619143336/178e725b88cdd60cec844920100c38cd.jpg,6933910420320,1,25,14.5,18.5,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:33:35
JYAMD124P1SRFANPro,JYAMD124P1SRFANPro,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887228117/0/20240619143336/178e725b88cdd60cec844920100c38cd.jpg,CPUZXCH,1,25,14.5,18.5,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:33:35
JYAMD124P1SRFANPro,JYAMD124P1SRFANPro,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887228117/0/20240619143336/178e725b88cdd60cec844920100c38cd.jpg,6933910420498,1,25,14.5,18.5,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:33:35
JYAMD124P1SRFANPro,JYAMD124P1SRFANPro,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887228117/0/20240619143336/178e725b88cdd60cec844920100c38cd.jpg,6933910420504,1,25,14.5,18.5,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:33:35
JYAMD126P1SRFANPro,JYAMD126P1SRFANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887227865/0/20240619143253/add9a7be2a9475d11d552ea74f8dc23a.jpg,6933910420337,1,0,0,0,,,CPU Cooler,CPU 散热器,544,8,0,,,8473309000,售卖品,2024-06-19 14:32:53
JYAMD126P1SRFANPro,JYAMD126P1SRFANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887227865/0/20240619143253/add9a7be2a9475d11d552ea74f8dc23a.jpg,CPUZXCH,1,0,0,0,,,CPU Cooler,CPU 散热器,544,8,0,,,8473309000,售卖品,2024-06-19 14:32:53
JYAMD126P1SRFANPro,JYAMD126P1SRFANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887227865/0/20240619143253/add9a7be2a9475d11d552ea74f8dc23a.jpg,6933910420498,1,0,0,0,,,CPU Cooler,CPU 散热器,544,8,0,,,8473309000,售卖品,2024-06-19 14:32:53
JYAMD126P1SRFANPro,JYAMD126P1SRFANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带RGB CPU双光圈风扇  加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887227865/0/20240619143253/add9a7be2a9475d11d552ea74f8dc23a.jpg,6933910420504,1,0,0,0,,,CPU Cooler,CPU 散热器,544,8,0,,,8473309000,售卖品,2024-06-19 14:32:53
JYIN124P1SRFAN,JYIN124P1SRFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB CPU双光圈风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887226709/0/20240619143152/a37052853bbf98257f08842a0feca5a3.jpg,6933910420344,1,0,0,0,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:31:52
JYIN124P1SRFAN,JYIN124P1SRFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB CPU双光圈风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887226709/0/20240619143152/a37052853bbf98257f08842a0feca5a3.jpg,CPUZXCH,1,0,0,0,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:31:52
JYIN124P1SRFAN,JYIN124P1SRFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB CPU双光圈风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887226709/0/20240619143152/a37052853bbf98257f08842a0feca5a3.jpg,6933910420504,1,0,0,0,,,,,0,0,0,,,8473309000,售卖品,2024-06-19 14:31:52
JYIN126P1SRFAN,JYIN126P1SRFAN,,佳翼 INTEL 12cm 6铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB CPU双光圈风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887225143/0/20240619143057/ac89e14025d67faaccd3dc50d0faadd4.jpg,6933910420351,1,0,0,0,,,CPU Cooler,CPU 散热器,835,5,0,,,8473309000,售卖品,2024-06-19 14:30:57
JYIN126P1SRFAN,JYIN126P1SRFAN,,佳翼 INTEL 12cm 6铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB CPU双光圈风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887225143/0/20240619143057/ac89e14025d67faaccd3dc50d0faadd4.jpg,CPUZXCH,1,0,0,0,,,CPU Cooler,CPU 散热器,835,5,0,,,8473309000,售卖品,2024-06-19 14:30:57
JYIN126P1SRFAN,JYIN126P1SRFAN,,佳翼 INTEL 12cm 6铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB CPU双光圈风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743887225143/0/20240619143057/ac89e14025d67faaccd3dc50d0faadd4.jpg,6933910420504,1,0,0,0,,,CPU Cooler,CPU 散热器,835,5,0,,,8473309000,售卖品,2024-06-19 14:30:57
JYAMD126P1FANPro,JYAMD126P1FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇 加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743880215383/0/20240607102756/b5162713466f5a7dfc99aaf739876ca5.jpg,6933910420337,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-06-07 10:27:55
JYAMD126P1FANPro,JYAMD126P1FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇 加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743880215383/0/20240607102756/b5162713466f5a7dfc99aaf739876ca5.jpg,6933910420368,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-06-07 10:27:55
JYAMD126P1FANPro,JYAMD126P1FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇 加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743880215383/0/20240607102756/b5162713466f5a7dfc99aaf739876ca5.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-06-07 10:27:55
JYAMD126P1FANPro,JYAMD126P1FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇 加9号支架 适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743880215383/0/20240607102756/b5162713466f5a7dfc99aaf739876ca5.jpg,6933910420498,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-06-07 10:27:55
JYAMD126P2FANPro,JYAMD126P2FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇 加卡扣适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743869947369/0/20240522141503/88bf5064c5c31cc60829160850146c61.jpg,6933910420337,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-22 14:15:03
JYAMD126P2FANPro,JYAMD126P2FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇 加卡扣适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743869947369/0/20240522141503/88bf5064c5c31cc60829160850146c61.jpg,6933910420368,2,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-22 14:15:03
JYAMD126P2FANPro,JYAMD126P2FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇 加卡扣适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743869947369/0/20240522141503/88bf5064c5c31cc60829160850146c61.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-22 14:15:03
JYAMD126P2FANPro,JYAMD126P2FANPro,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇 加卡扣适用于2011 X99 X79,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743869947369/0/20240522141503/88bf5064c5c31cc60829160850146c61.jpg,6933910420498,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-22 14:15:03
JYAMD124P1RFAN,JYAMD124P1RFAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带单RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860569331/0/20240510171431/26b8bf5496ec6e31c6ce4c20d4d13d46.jpg,6933910420320,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:42:55
JYAMD124P1RFAN,JYAMD124P1RFAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带单RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860569331/0/20240510171431/26b8bf5496ec6e31c6ce4c20d4d13d46.jpg,6933910420375,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:42:55
JYAMD124P1RFAN,JYAMD124P1RFAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带单RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860569331/0/20240510171431/26b8bf5496ec6e31c6ce4c20d4d13d46.jpg,CPUZXCH,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:42:55
JYAMD124P1FAN,JYAMD124P1FAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860569143/0/20240510171418/a420f85915987b55dcd659c1ddb57415.jpg,6933910420320,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,760,5,0,,,8473309000,售卖品,2024-05-07 15:42:06
JYAMD124P1FAN,JYAMD124P1FAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860569143/0/20240510171418/a420f85915987b55dcd659c1ddb57415.jpg,6933910420368,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,760,5,0,,,8473309000,售卖品,2024-05-07 15:42:06
JYAMD124P1FAN,JYAMD124P1FAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配1对线扣 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860569143/0/20240510171418/a420f85915987b55dcd659c1ddb57415.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,760,5,0,,,8473309000,售卖品,2024-05-07 15:42:06
JYAMD124P2RFAN,JYAMD124P2RFAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配2对线扣 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860568409/0/20240510171400/3d641eb3001e254ca96c52c2f34fd9cf.jpg,6933910420320,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,600,5,0,,,8473309000,售卖品,2024-05-07 15:41:33
JYAMD124P2RFAN,JYAMD124P2RFAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配2对线扣 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860568409/0/20240510171400/3d641eb3001e254ca96c52c2f34fd9cf.jpg,6933910420375,2,14,10.8,16.8,,,CPU Cooler,CPU 散热器,600,5,0,,,8473309000,售卖品,2024-05-07 15:41:33
JYAMD124P2RFAN,JYAMD124P2RFAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配2对线扣 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860568409/0/20240510171400/3d641eb3001e254ca96c52c2f34fd9cf.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,600,5,0,,,8473309000,售卖品,2024-05-07 15:41:33
JYAMD124P2FAN,JYAMD124P2FAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配2对线扣 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860568083/0/20240510171343/cf9eb010b6656b5c613cfcc12dfae8fe.jpg,6933910420320,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,600,8,0,,,8473309000,售卖品,2024-05-07 15:41:04
JYAMD124P2FAN,JYAMD124P2FAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配2对线扣 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860568083/0/20240510171343/cf9eb010b6656b5c613cfcc12dfae8fe.jpg,6933910420368,2,14,10.8,16.8,,,CPU Cooler,CPU 散热器,600,8,0,,,8473309000,售卖品,2024-05-07 15:41:04
JYAMD124P2FAN,JYAMD124P2FAN,,佳翼 AMD 12cm 4铜管卡扣铝材 配2对线扣 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860568083/0/20240510171343/cf9eb010b6656b5c613cfcc12dfae8fe.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,600,8,0,,,8473309000,售卖品,2024-05-07 15:41:04
JYAMD126P1RFAN,JYAMD126P1RFAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860567533/0/20240510171325/ad3c3adf4e3c9a9c9a80f190e61f24fb.jpg,6933910420337,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:39:42
JYAMD126P1RFAN,JYAMD126P1RFAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860567533/0/20240510171325/ad3c3adf4e3c9a9c9a80f190e61f24fb.jpg,6933910420375,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:39:42
JYAMD126P1RFAN,JYAMD126P1RFAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860567533/0/20240510171325/ad3c3adf4e3c9a9c9a80f190e61f24fb.jpg,CPUZXCH,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:39:42
JYAMD126P1FAN,JYAMD126P1FAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860567107/0/20240510171307/a8c326a5d352f881f8e10b48eac50b90.jpg,6933910420337,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,610,5,0,,,8473309000,售卖品,2024-05-07 15:39:02
JYAMD126P1FAN,JYAMD126P1FAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860567107/0/20240510171307/a8c326a5d352f881f8e10b48eac50b90.jpg,6933910420368,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,610,5,0,,,8473309000,售卖品,2024-05-07 15:39:02
JYAMD126P1FAN,JYAMD126P1FAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配1对线扣 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860567107/0/20240510171307/a8c326a5d352f881f8e10b48eac50b90.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,610,5,0,,,8473309000,售卖品,2024-05-07 15:39:02
JYAMD126P2RFAN,JYAMD126P2RFAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860565629/0/20240510171237/e38ceaa5d22a5587de74372cd75f493f.jpg,6933910420337,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,650,8,0,,,8473309000,售卖品,2024-05-07 15:37:22
JYAMD126P2RFAN,JYAMD126P2RFAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860565629/0/20240510171237/e38ceaa5d22a5587de74372cd75f493f.jpg,6933910420375,2,14,10.8,16.8,,,CPU Cooler,CPU 散热器,650,8,0,,,8473309000,售卖品,2024-05-07 15:37:22
JYAMD126P2RFAN,JYAMD126P2RFAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860565629/0/20240510171237/e38ceaa5d22a5587de74372cd75f493f.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,650,8,0,,,8473309000,售卖品,2024-05-07 15:37:22
JYAMD126P2FAN,JYAMD126P2FAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860564733/0/20240510171219/dc62517cf3b55ea8e41d133efb58c15d.jpg,6933910420337,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-07 15:35:11
JYAMD126P2FAN,JYAMD126P2FAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860564733/0/20240510171219/dc62517cf3b55ea8e41d133efb58c15d.jpg,6933910420368,2,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-07 15:35:11
JYAMD126P2FAN,JYAMD126P2FAN,,佳翼 AMD 12cm 6铜管卡扣铝材 配2对线扣 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860564733/0/20240510171219/dc62517cf3b55ea8e41d133efb58c15d.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,624,8,0,,,8473309000,售卖品,2024-05-07 15:35:11
JYIN124P1RFAN,JYIN124P1RFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558449/0/20240510171129/929115424e2f4ba1eaaddf1c01334e0c.jpg,6933910420344,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,500,5,0,,,8473309000,售卖品,2024-05-07 15:32:23
JYIN124P1RFAN,JYIN124P1RFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558449/0/20240510171129/929115424e2f4ba1eaaddf1c01334e0c.jpg,6933910420375,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,500,5,0,,,8473309000,售卖品,2024-05-07 15:32:23
JYIN124P1RFAN,JYIN124P1RFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558449/0/20240510171129/929115424e2f4ba1eaaddf1c01334e0c.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,500,5,0,,,8473309000,售卖品,2024-05-07 15:32:23
JYIN124P1FAN,JYIN124P1FAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558287/0/20240510171057/2f95ded593b2ac32ee31fd025c2b9479.jpg,6933910420344,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:31:55
JYIN124P1FAN,JYIN124P1FAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558287/0/20240510171057/2f95ded593b2ac32ee31fd025c2b9479.jpg,6933910420368,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:31:55
JYIN124P1FAN,JYIN124P1FAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配1对线扣 M3螺杆+背板 带单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558287/0/20240510171057/2f95ded593b2ac32ee31fd025c2b9479.jpg,CPUZXCH,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:31:55
JYIN124P2RFAN,JYIN124P2RFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配2对线扣 M3螺杆+背板 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558049/0/20240510170745/bbf5e2b2bd899813810b6c91c54851ea.jpg,6933910420344,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:31:18
JYIN124P2RFAN,JYIN124P2RFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配2对线扣 M3螺杆+背板 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558049/0/20240510170745/bbf5e2b2bd899813810b6c91c54851ea.jpg,6933910420375,2,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:31:18
JYIN124P2RFAN,JYIN124P2RFAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配2对线扣 M3螺杆+背板 带双RGB风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860558049/0/20240510170745/bbf5e2b2bd899813810b6c91c54851ea.jpg,CPUZXCH,1,14,10.8,16.8,,,,,0,0,0,,,8473309000,售卖品,2024-05-07 15:31:18
JYIN124P2FAN,JYIN124P2FAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配2对线扣 M3螺杆+背板 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860557911/0/20240510170922/91b401e66db983cfdeab9e2897727187.jpg,6933910420344,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,618,5,0,,,8473309000,售卖品,2024-05-07 15:30:46
JYIN124P2FAN,JYIN124P2FAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配2对线扣 M3螺杆+背板 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860557911/0/20240510170922/91b401e66db983cfdeab9e2897727187.jpg,6933910420368,2,14,10.8,16.8,,,CPU Cooler,CPU 散热器,618,5,0,,,8473309000,售卖品,2024-05-07 15:30:46
JYIN124P2FAN,JYIN124P2FAN,,佳翼 INTEL 12cm 4铜管卡扣铝材 配2对线扣 M3螺杆+背板 带双风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860557911/0/20240510170922/91b401e66db983cfdeab9e2897727187.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,618,5,0,,,8473309000,售卖品,2024-05-07 15:30:46
JYIN126P1RFAN,JYIN126P1RFAN,,佳翼 INTEL 12cm 6铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860554395/0/20240510170642/d8c0694b132c3d1b04d7e3164b9f9272.jpg,6933910420351,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,550,5,0,,,8473309000,售卖品,2024-05-07 15:24:58
JYIN126P1RFAN,JYIN126P1RFAN,,佳翼 INTEL 12cm 6铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860554395/0/20240510170642/d8c0694b132c3d1b04d7e3164b9f9272.jpg,6933910420375,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,550,5,0,,,8473309000,售卖品,2024-05-07 15:24:58
JYIN126P1RFAN,JYIN126P1RFAN,,佳翼 INTEL 12cm 6铜管卡扣铝材 配1对线扣 M3螺杆+背板 带RGB单风扇,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743860554395/0/20240510170642/d8c0694b132c3d1b04d7e3164b9f9272.jpg,CPUZXCH,1,14,10.8,16.8,,,CPU Cooler,CPU 散热器,550,5,0,,,8473309000,售卖品,2024-05-07 15:24:58
